user_id,name,affiliation,prev_rank,p_wins,p_win_pct,season_hits,week0_rank,week1_hits,week1_rate,week1_rank,week2_hits,week2_rate,week2_rank,week3_hits,week3_rate,week3_rank,week4_hits,week4_rate,week4_rank,week5_hits,week5_rate,week5_rank,week6_hits,week6_rate,week6_rank,week7_hits,week7_rate,week7_rank,week8_hits,week8_rate,week8_rank,week9_hits,week9_rate,week9_rank,week10_hits,week10_rate,week10_rank,week11_hits,week11_rate,week11_rank,week12_hits,week12_rate,week12_rank,week13_hits,week13_rate,week13_rank,week14_hits,week14_rate,week14_rank,week15_hits,week15_rate,week15_rank,week16_hits,week16_rate,week16_rank,week17_hits,week17_rate,week17_rank
51,Jamey Eisenberg,CBS,1,180,67.925,157,1.0,9,13.5,101.0,12,15.75,55.0,9,15.0,65.0,7,13.875,64.0,7,13.200000000000001,76.0,5,12.25,89.0,9,12.42857142857143,85.0,13,13.3125,78.0,6,12.777777777777779,82.0,5,11.725,88.0,11,12.102272727272727,86.0,10,12.541666666666668,85.0,10,12.971153846153847,73.0,12,13.964285714285715,43.0,10,14.125,46.0,11,13.9375,37.0,11,14.617647058823529,19.0
106,Pete Prisco,CBS,2,179,67.547,152,2.0,9,13.5,101.0,10,14.25,87.0,10,14.5,79.0,8,13.875,64.0,6,12.899999999999999,83.0,4,11.75,94.0,9,12.0,90.0,13,12.9375,85.0,8,12.777777777777779,82.0,7,12.325,71.0,9,12.227272727272727,81.0,9,12.375,87.0,9,12.76923076923077,82.0,11,13.732142857142858,58.0,10,13.9,60.0,9,13.40625,69.0,11,13.845588235294118,57.0
27064,Mitch Goldich,MMQB,3,178,67.17,164,3.0,10,15.0,83.0,11,15.75,55.0,11,16.0,31.0,7,14.625,31.0,10,14.700000000000001,14.0,9,14.5,10.0,10,14.57142857142857,7.0,13,15.1875,7.0,9,15.0,3.0,3,13.65,17.0,10,13.556818181818182,31.0,9,13.791666666666668,37.0,8,13.490384615384615,45.0,12,13.964285714285715,43.0,11,14.141666666666666,44.0,10,13.78125,47.0,11,14.073529411764707,42.0
76,Nathan Jahnke,ProFootballFocus,4,177,66.792,169,6.0,11,16.5,57.0,11,16.5,28.0,10,16.0,31.0,6,14.25,51.0,8,13.799999999999999,49.0,9,13.75,34.0,9,13.714285714285714,36.0,13,14.4375,35.0,8,13.972222222222221,42.0,3,12.65,58.0,14,13.386363636363637,41.0,13,14.416666666666668,11.0,11,14.846153846153847,3.0,12,15.303571428571429,3.0,10,15.433333333333334,3.0,11,15.21875,3.0,10,15.470588235294118,1.0
98,Dave Richard,CBS,4,177,66.792,151,6.0,9,13.5,101.0,11,15.0,72.0,12,16.0,31.0,6,14.25,51.0,7,13.5,63.0,5,12.5,79.0,8,12.42857142857143,85.0,12,13.125,82.0,7,12.777777777777779,82.0,3,11.5,89.0,9,11.170454545454547,91.0,11,11.916666666666668,91.0,7,11.865384615384615,90.0,12,12.875,86.0,10,13.175,85.0,11,13.125,80.0,11,13.691176470588236,63.0
172,OddsShark,Oddsshark,4,177,66.792,146,6.0,10,15.0,83.0,9,14.25,87.0,8,13.5,96.0,5,12.0,98.0,8,12.0,95.0,9,12.25,89.0,10,12.642857142857142,79.0,0,11.0625,94.0,9,11.027777777777779,92.0,9,11.1,91.0,9,11.28409090909091,90.0,11,12.166666666666668,89.0,9,12.326923076923077,88.0,12,12.839285714285715,87.0,9,12.733333333333334,88.0,9,13.875,44.0,10,14.044117647058822,44.0
110,Pickwatch Fan Picks,Pickwatch,5,176,66.415,163,7.0,11,16.5,57.0,10,15.75,55.0,10,15.5,49.0,7,14.25,51.0,9,14.100000000000001,40.0,9,14.0,27.0,9,13.92857142857143,30.0,13,14.625,29.0,8,14.152777777777779,37.0,4,13.125,42.0,12,13.511363636363637,36.0,11,14.083333333333332,23.0,8,13.903846153846153,31.0,11,14.214285714285715,31.0,11,14.516666666666666,23.0,10,14.15625,26.0,10,14.419117647058822,26.0
66,Sam Monson,ProFootballFocus,6,175,66.038,155,8.0,10,15.0,83.0,11,15.75,55.0,10,15.5,49.0,7,14.25,51.0,8,13.799999999999999,49.0,6,13.0,60.0,10,13.285714285714286,52.0,13,14.0625,56.0,8,13.73611111111111,50.0,7,13.125,42.0,11,13.34090909090909,43.0,10,13.75,39.0,6,13.375,50.0,10,13.910714285714285,45.0,11,14.1,47.0,9,13.59375,63.0,8,13.558823529411764,68.0
111,Vegas Favorite,Vegas,7,174,66.16,166,9.0,11,16.5,57.0,10,15.75,55.0,10,15.5,49.0,7,14.25,51.0,9,14.100000000000001,40.0,9,14.0,27.0,11,14.357142857142858,14.0,13,15.0,16.0,8,14.51388888888889,18.0,5,13.65,17.0,12,14.022727272727273,8.0,10,14.416666666666668,11.0,7,14.067307692307693,25.0,12,14.535714285714285,22.0,10,14.425,28.0,10,14.0625,31.0,12,14.632352941176471,18.0
156,Sam Farmer,LosAngelesTimes,8,174,65.66,163,12.0,9,13.5,101.0,10,14.25,87.0,11,15.0,65.0,6,13.5,75.0,8,13.200000000000001,76.0,8,13.0,60.0,11,13.5,45.0,13,14.25,43.0,9,14.222222222222221,27.0,4,13.2,38.0,9,12.954545454545453,56.0,11,13.666666666666668,46.0,10,13.951923076923077,28.0,14,14.875,10.0,9,14.608333333333334,20.0,11,14.40625,17.0,10,14.544117647058822,21.0
161,Teamrankings,TeamRankings,8,174,65.66,166,12.0,10,15.0,83.0,10,15.0,72.0,10,15.0,65.0,7,13.875,64.0,10,14.100000000000001,40.0,9,14.0,27.0,10,14.142857142857142,25.0,13,14.8125,24.0,8,14.458333333333332,19.0,5,13.6,18.0,12,13.977272727272727,11.0,10,14.375,13.0,8,14.067307692307693,25.0,12,14.535714285714285,22.0,11,14.708333333333332,17.0,11,14.5,14.0,10,14.757352941176471,13.0
205,Mike Clay,ESPN,8,174,65.66,158,12.0,11,16.5,57.0,9,15.0,72.0,10,15.0,65.0,8,14.25,51.0,7,13.5,63.0,6,12.75,70.0,7,12.42857142857143,85.0,12,13.125,82.0,9,12.88888888888889,77.0,7,12.55,65.0,12,12.954545454545453,56.0,11,13.416666666666668,50.0,9,13.663461538461538,36.0,9,14.035714285714285,38.0,10,14.441666666666666,24.0,9,14.0625,31.0,12,14.522058823529413,22.0
65,Mike Florio,PFT,9,173,65.283,156,16.0,10,15.0,83.0,7,12.75,100.0,10,13.5,96.0,7,12.75,90.0,8,12.600000000000001,90.0,9,12.75,70.0,7,12.42857142857143,85.0,14,13.5,73.0,9,13.375,63.0,8,13.45,24.0,10,13.5,38.0,9,13.75,39.0,9,13.875,32.0,9,13.875,46.0,10,14.283333333333333,34.0,10,13.8125,46.0,10,13.963235294117647,48.0
168,Jared Dubin,CBS,9,173,65.283,158,16.0,10,15.0,83.0,12,16.5,28.0,12,17.0,8.0,6,15.0,17.0,7,14.100000000000001,40.0,7,13.5,41.0,11,13.92857142857143,30.0,13,14.625,29.0,7,14.097222222222221,38.0,3,12.65,58.0,11,12.625,68.0,10,13.166666666666668,65.0,7,13.086538461538462,63.0,11,13.660714285714285,64.0,11,13.725,70.0,12,13.6875,56.0,8,13.772058823529413,62.0
121,Lorenzo Reyes,USA Today,9,173,65.283,164,16.0,12,18.0,26.0,11,17.25,13.0,10,16.5,17.0,7,15.0,17.0,9,14.700000000000001,14.0,8,14.25,17.0,10,14.357142857142858,14.0,12,14.8125,24.0,9,14.38888888888889,24.0,4,13.225,37.0,12,13.602272727272727,26.0,10,14.0,27.0,9,13.98076923076923,26.0,9,14.089285714285715,36.0,12,14.425,28.0,10,14.1875,24.0,10,14.323529411764707,29.0
160,Numberfire,NumberFire,9,173,65.283,160,16.0,11,16.5,57.0,9,15.0,72.0,11,15.5,49.0,8,14.625,31.0,9,14.399999999999999,24.0,7,13.75,34.0,10,13.92857142857143,30.0,11,14.25,43.0,10,14.152777777777779,37.0,4,13.25,35.0,12,13.511363636363637,36.0,10,13.791666666666668,37.0,9,13.778846153846153,34.0,11,14.339285714285715,27.0,11,14.516666666666666,23.0,8,14.09375,28.0,9,13.955882352941178,49.0
17,Adam Meyer,Fantasypros,10,172,65.152,49,17.0,10,15.0,83.0,11,15.75,55.0,8,14.5,79.0,6,13.125,85.0,7,12.600000000000001,90.0,7,12.25,89.0,0,10.5,95.0,0,9.1875,99.0,0,7.597222222222222,99.0,0,5.95,99.0,0,4.727272727272727,100.0,0,3.7916666666666665,100.0,0,2.7596153846153846,100.0,0,1.75,101.0,0,1.6333333333333333,101.0,0,1.53125,100.0,0,1.4411764705882353,100.0
262,PFF Analytics,ProFootballFocus,11,172,64.906,168,19.0,10,15.0,83.0,10,15.0,72.0,11,15.5,49.0,7,14.25,51.0,9,14.100000000000001,40.0,9,14.0,27.0,11,14.357142857142858,14.0,13,15.0,16.0,9,14.819444444444445,7.0,5,13.95,5.0,12,14.193181818181818,7.0,10,14.583333333333332,7.0,8,14.39423076923077,10.0,12,14.857142857142858,11.0,10,14.741666666666667,14.0,10,14.375,18.0,12,14.816176470588236,11.0
27,Steve Palazzolo,ProFootballFocus,11,172,64.906,158,19.0,10,15.0,83.0,11,15.75,55.0,9,15.0,65.0,7,13.875,64.0,8,13.5,63.0,6,12.75,70.0,10,13.07142857142857,63.0,14,14.0625,56.0,6,13.375,63.0,6,12.6,61.0,13,13.295454545454547,45.0,11,13.875,32.0,6,13.5,43.0,10,14.035714285714285,38.0,11,14.225,41.0,11,13.90625,40.0,9,14.272058823529413,32.0
69,Ryan Fowler,Pickwatch,12,171,64.528,157,23.0,9,13.5,101.0,9,13.5,92.0,11,14.5,79.0,6,13.125,85.0,8,12.899999999999999,83.0,8,12.75,70.0,10,13.07142857142857,63.0,12,13.6875,67.0,7,13.319444444444445,66.0,6,12.8,55.0,11,12.90909090909091,60.0,9,13.291666666666668,56.0,8,13.259615384615385,55.0,11,13.714285714285715,60.0,10,13.75,69.0,11,13.6875,56.0,11,14.242647058823529,34.0
214,Kevin Seifert,ESPN,12,171,64.528,166,23.0,10,15.0,83.0,7,12.75,100.0,11,14.0,89.0,8,13.5,75.0,9,13.5,63.0,9,13.5,41.0,11,13.92857142857143,30.0,14,14.8125,24.0,10,14.819444444444445,7.0,6,14.5,1.0,12,14.738636363636363,2.0,10,15.0,2.0,9,14.971153846153847,1.0,10,15.107142857142858,4.0,9,14.833333333333332,13.0,11,14.5,14.0,10,14.507352941176471,24.0
285,Jenny Vrentas,MMQB,12,171,64.528,155,23.0,12,18.0,26.0,8,15.0,72.0,9,14.5,79.0,7,13.5,75.0,8,13.200000000000001,76.0,8,13.0,60.0,9,13.07142857142857,63.0,13,13.875,60.0,7,13.125,70.0,4,12.375,70.0,11,12.738636363636363,66.0,9,13.0,73.0,8,12.971153846153847,73.0,10,13.267857142857142,79.0,12,13.75,69.0,11,13.5625,65.0,9,13.808823529411764,60.0
282,Jonathan Jones,MMQB,12,171,64.528,48,23.0,10,15.0,83.0,10,15.0,72.0,11,15.5,49.0,8,14.625,31.0,9,14.399999999999999,24.0,0,12.0,91.0,0,10.285714285714285,96.0,0,9.0,100.0,0,7.416666666666666,100.0,0,5.9,100.0,0,4.306818181818182,101.0,0,3.125,101.0,0,1.8461538461538463,102.0,0,1.7142857142857142,102.0,0,1.6,102.0,0,1.5,101.0,0,1.411764705882353,101.0
130,Stephen White,SB Nation,13,170,64.151,150,27.0,10,15.0,83.0,12,16.5,28.0,11,16.5,17.0,5,14.25,51.0,8,13.799999999999999,49.0,7,13.25,48.0,9,13.285714285714286,52.0,12,13.875,60.0,9,13.73611111111111,50.0,3,12.3,73.0,11,12.40909090909091,75.0,8,12.75,81.0,10,13.048076923076923,64.0,11,13.625,68.0,9,13.625,76.0,7,12.9375,84.0,8,12.786764705882353,85.0
70,K.C. Joyner,ESPN,13,170,64.151,159,27.0,11,16.5,57.0,12,17.25,13.0,10,16.5,17.0,7,15.0,17.0,7,14.100000000000001,40.0,7,13.5,41.0,9,13.5,45.0,13,14.25,43.0,8,13.791666666666668,46.0,6,12.875,51.0,12,13.261363636363637,47.0,10,13.666666666666668,46.0,9,13.903846153846153,31.0,9,14.142857142857142,34.0,9,14.133333333333333,45.0,9,13.625,61.0,11,14.051470588235293,43.0
264,Trey Wingo,ESPN,13,170,64.151,164,27.0,12,18.0,26.0,9,15.75,55.0,12,16.5,17.0,9,15.75,6.0,8,15.0,10.0,7,14.25,17.0,10,14.357142857142858,14.0,13,15.0,16.0,10,14.75,9.0,4,13.825,8.0,12,13.943181818181818,12.0,10,14.083333333333332,23.0,10,14.346153846153847,14.0,11,14.892857142857142,9.0,11,15.058333333333334,7.0,9,14.53125,12.0,7,14.073529411764707,42.0
29,Gordon McGuinness,ProFootballFocus,13,170,64.151,157,27.0,10,15.0,83.0,10,15.0,72.0,7,13.5,96.0,6,12.375,96.0,9,12.600000000000001,90.0,7,12.25,89.0,11,12.857142857142858,70.0,13,13.6875,67.0,9,13.555555555555555,56.0,8,13.25,35.0,12,14.011363636363637,9.0,10,14.541666666666668,8.0,8,14.365384615384615,11.0,8,14.446428571428571,24.0,10,14.35,31.0,10,14.0,34.0,9,13.992647058823529,46.0
31,Accuscore,Accuscore,14,169,65.251,171,28.0,11,16.5,57.0,10,15.75,55.0,10,15.5,49.0,8,14.625,31.0,9,14.399999999999999,24.0,8,14.0,27.0,10,14.142857142857142,25.0,14,15.0,16.0,8,14.51388888888889,18.0,6,13.825,8.0,13,14.363636363636363,5.0,11,14.791666666666668,5.0,7,14.432692307692307,9.0,14,15.339285714285715,2.0,11,15.5,2.0,10,15.0,5.0,11,15.404411764705882,2.0
112,Expert Consensus,Pickwatch,15,169,65.0,155,29.0,11,16.5,57.0,10,15.75,55.0,9,15.0,65.0,6,13.5,75.0,9,13.5,63.0,6,12.75,70.0,8,12.642857142857142,79.0,13,13.5,73.0,8,13.069444444444445,72.0,3,11.9,83.0,12,12.443181818181818,73.0,11,13.166666666666668,65.0,8,13.009615384615385,68.0,11,13.714285714285715,60.0,10,14.0,54.0,10,13.65625,59.0,10,13.933823529411764,53.0
146,ESPN Fans,ESPN,16,169,64.015,161,30.0,12,18.0,26.0,10,16.5,28.0,9,15.5,49.0,8,14.625,31.0,10,14.700000000000001,14.0,8,14.25,17.0,10,14.357142857142858,14.0,13,15.0,16.0,8,14.38888888888889,24.0,3,13.175,39.0,12,13.681818181818182,23.0,10,13.958333333333332,30.0,7,13.490384615384615,45.0,10,13.767857142857142,54.0,11,13.95,56.0,11,13.75,49.0,9,13.860294117647058,55.0
235,Jeff Ratcliffe,ProFootballFocus,17,169,63.774,160,34.0,10,15.0,83.0,10,15.0,72.0,10,15.0,65.0,7,13.875,64.0,8,13.5,63.0,7,13.0,60.0,10,13.285714285714286,52.0,13,14.0625,56.0,8,13.73611111111111,50.0,5,12.9,50.0,11,13.125,51.0,9,13.375,52.0,9,13.5,43.0,12,14.232142857142858,29.0,10,14.258333333333333,36.0,9,13.75,49.0,12,14.330882352941178,28.0
61,John Halpin,Pickwatch,17,169,63.774,154,34.0,9,13.5,101.0,11,15.0,72.0,9,14.5,79.0,6,13.125,85.0,9,13.200000000000001,76.0,5,12.25,89.0,7,12.0,90.0,11,12.5625,90.0,9,12.597222222222221,86.0,7,12.025,80.0,11,12.397727272727273,76.0,10,12.958333333333332,76.0,9,12.971153846153847,73.0,10,13.642857142857142,67.0,10,14.058333333333334,50.0,10,13.96875,36.0,11,14.279411764705882,31.0
78,John Breech,CBS,17,169,63.774,163,34.0,12,18.0,26.0,11,17.25,13.0,11,17.0,8.0,5,14.625,31.0,8,14.100000000000001,40.0,9,14.0,27.0,11,14.357142857142858,14.0,12,14.8125,24.0,8,14.208333333333332,29.0,7,13.575,19.0,12,13.818181818181818,15.0,9,14.291666666666668,15.0,8,14.23076923076923,17.0,11,14.535714285714285,22.0,10,14.425,28.0,7,13.71875,51.0,12,14.294117647058822,30.0
189,Kevin Sherrington,DallasMorningNews,17,169,63.774,164,34.0,11,16.5,57.0,8,14.25,87.0,9,14.0,89.0,7,13.125,85.0,9,13.200000000000001,76.0,9,13.25,48.0,8,13.07142857142857,63.0,15,14.25,43.0,9,13.972222222222221,42.0,3,13.025,47.0,12,13.545454545454547,32.0,10,13.958333333333332,30.0,9,13.951923076923077,28.0,14,14.75,13.0,10,15.016666666666666,9.0,12,14.71875,8.0,9,14.698529411764707,16.0
90,Yahoo Users,Yahoo,18,168,63.878,163,35.0,12,18.0,26.0,10,16.5,28.0,10,16.0,31.0,7,14.625,31.0,9,14.399999999999999,24.0,8,14.0,27.0,10,14.142857142857142,25.0,13,14.8125,24.0,9,14.38888888888889,24.0,4,13.35,25.0,11,13.556818181818182,31.0,9,13.791666666666668,37.0,10,13.942307692307693,29.0,11,14.375,26.0,11,14.55,21.0,10,14.1875,24.0,9,14.169117647058822,36.0
103,Matt Bowen,ESPN,19,168,63.396,164,38.0,12,18.0,26.0,12,18.0,6.0,11,17.5,3.0,7,15.75,6.0,10,15.600000000000001,4.0,9,15.25,1.0,10,15.214285714285714,2.0,13,15.75,2.0,7,14.930555555555555,4.0,5,13.8,10.0,11,13.863636363636363,13.0,8,13.916666666666668,31.0,8,13.60576923076923,38.0,11,13.910714285714285,45.0,10,13.925,57.0,12,13.875,44.0,8,13.948529411764707,50.0
23,Ryan Wilson,CBS,19,168,63.396,157,38.0,11,16.5,57.0,10,15.75,55.0,10,15.5,49.0,8,14.625,31.0,9,14.399999999999999,24.0,7,13.75,34.0,8,13.5,45.0,13,14.25,43.0,12,14.51388888888889,18.0,5,13.65,17.0,10,13.681818181818182,23.0,9,13.791666666666668,37.0,8,13.615384615384615,37.0,8,13.696428571428571,61.0,9,13.816666666666666,65.0,9,13.3125,73.0,11,13.242647058823529,78.0
185,Craig Miller,DallasMorningNews,19,168,63.396,165,38.0,11,16.5,57.0,10,15.75,55.0,11,16.0,31.0,8,15.0,17.0,8,14.399999999999999,24.0,9,14.25,17.0,9,14.142857142857142,25.0,13,14.8125,24.0,9,14.51388888888889,18.0,5,13.65,17.0,11,13.727272727272727,19.0,11,14.166666666666668,18.0,8,14.10576923076923,20.0,13,14.732142857142858,15.0,9,14.708333333333332,17.0,10,14.34375,20.0,10,14.477941176470587,25.0
27773,Adam Lefkoe,Bleacher Report,20,167,63.74,0,39.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0,0,0.0,111.0
114,Chris Simms,PFT,21,166,62.879,17,40.0,8,12.0,104.0,0,6.0,106.0,9,8.5,105.0,0,6.375,105.0,0,5.1,105.0,0,4.25,105.0,0,3.6428571428571423,105.0,0,3.1875,105.0,0,2.0694444444444446,107.0,0,1.975,106.0,0,0.7727272727272727,107.0,0,0.7083333333333334,107.0,0,0.6538461538461539,107.0,0,0.6071428571428571,107.0,0,0.5666666666666667,107.0,0,0.53125,106.0,0,0.5,106.0
190,Dana Larson,DallasMorningNews,22,166,62.642,151,43.0,10,15.0,83.0,9,14.25,87.0,11,15.0,65.0,8,14.25,51.0,6,13.200000000000001,76.0,7,12.75,70.0,10,13.07142857142857,63.0,14,14.0625,56.0,9,13.916666666666668,43.0,4,13.025,47.0,9,12.78409090909091,64.0,10,13.083333333333332,68.0,6,12.971153846153847,73.0,10,13.392857142857142,75.0,10,13.433333333333334,80.0,8,12.65625,88.0,10,12.816176470588236,84.0
157,FiveThirtyEight,FiveThirtyEight,22,166,62.642,164,43.0,11,16.5,57.0,10,15.75,55.0,10,15.5,49.0,7,14.25,51.0,9,14.100000000000001,40.0,6,13.25,48.0,11,13.714285714285714,36.0,13,14.4375,35.0,9,14.152777777777779,37.0,6,13.475,23.0,12,13.852272727272727,14.0,11,14.416666666666668,11.0,7,14.067307692307693,25.0,13,15.071428571428571,6.0,10,14.958333333333332,11.0,10,14.59375,10.0,9,14.573529411764707,20.0
26365,Christian d'Andrea,SB Nation,22,166,62.642,169,43.0,10,15.0,83.0,11,15.75,55.0,12,16.5,17.0,9,15.75,6.0,10,15.600000000000001,4.0,8,15.0,2.0,9,14.785714285714286,3.0,13,15.375,4.0,9,15.180555555555555,1.0,5,14.175,3.0,13,14.454545454545453,4.0,12,14.916666666666668,3.0,8,14.586538461538462,7.0,9,14.678571428571429,16.0,11,14.966666666666667,10.0,12,14.90625,6.0,8,14.720588235294118,15.0
75,Vinnie Iyer,Sporting News,23,165,62.264,170,46.0,13,19.5,7.0,12,18.75,2.0,12,18.5,1.0,8,16.875,1.0,7,15.600000000000001,4.0,7,14.75,4.0,13,15.42857142857143,1.0,12,15.75,2.0,7,14.805555555555555,8.0,5,13.675,13.0,12,13.78409090909091,16.0,10,14.041666666666668,25.0,9,14.259615384615385,15.0,11,14.803571428571429,12.0,10,14.433333333333334,25.0,11,14.34375,20.0,11,14.875,9.0
107,Jarrett Bell,USA Today,23,165,62.264,154,46.0,11,16.5,57.0,6,12.75,100.0,10,13.5,96.0,7,12.75,90.0,8,12.600000000000001,90.0,7,12.25,89.0,6,11.785714285714285,92.0,14,12.9375,85.0,9,12.708333333333332,85.0,6,12.575,64.0,10,12.647727272727273,67.0,9,12.916666666666668,79.0,11,13.384615384615385,48.0,8,13.482142857142858,72.0,10,14.025,53.0,12,13.875,44.0,10,14.029411764705882,45.0
32,Nate Davis,USA Today,23,165,62.264,159,46.0,10,15.0,83.0,11,15.75,55.0,10,15.5,49.0,7,14.25,51.0,7,13.5,63.0,7,13.0,60.0,9,13.07142857142857,63.0,14,14.0625,56.0,8,13.73611111111111,50.0,3,12.425,69.0,12,12.829545454545453,62.0,10,13.25,60.0,7,13.173076923076923,59.0,11,13.75,56.0,11,14.066666666666666,49.0,10,13.59375,63.0,12,14.176470588235293,35.0
261,Matt Verderame,Fansided,24,164,62.835,154,47.0,10,15.0,83.0,9,14.25,87.0,10,14.5,79.0,6,13.125,85.0,8,12.899999999999999,83.0,7,12.5,79.0,9,12.642857142857142,79.0,13,13.5,73.0,9,13.375,63.0,5,12.675,56.0,11,12.90909090909091,60.0,11,13.625,47.0,5,13.096153846153847,62.0,12,13.839285714285715,51.0,9,13.841666666666667,63.0,9,13.34375,71.0,11,13.654411764705882,66.0
266,Louis Riddick,ESPN,25,164,62.121,146,49.0,10,15.0,83.0,12,16.5,28.0,9,15.5,49.0,7,14.25,51.0,7,13.5,63.0,9,13.5,41.0,9,13.5,45.0,12,14.0625,56.0,7,13.555555555555555,56.0,5,12.475,68.0,11,12.829545454545453,62.0,10,13.25,60.0,8,13.336538461538462,52.0,12,13.821428571428571,52.0,9,13.816666666666666,65.0,9,13.4375,68.0,0,12.294117647058822,91.0
88,Mike Golic,ESPN,25,164,62.121,154,49.0,9,13.5,101.0,9,13.5,92.0,10,14.0,89.0,9,13.875,64.0,8,13.5,63.0,6,12.75,70.0,10,13.07142857142857,63.0,13,13.875,60.0,8,13.680555555555555,53.0,4,12.8,55.0,11,13.03409090909091,54.0,10,13.208333333333332,63.0,10,13.5,43.0,11,14.196428571428571,32.0,10,14.225,41.0,9,13.71875,51.0,7,13.529411764705882,69.0
181,Tim Cowlishaw,DallasMorningNews,26,164,61.887,151,52.0,10,15.0,83.0,11,15.75,55.0,7,14.0,89.0,10,14.25,51.0,7,13.5,63.0,5,12.5,79.0,6,12.0,90.0,12,12.75,88.0,8,12.472222222222221,87.0,2,11.025,92.0,13,12.011363636363637,88.0,11,12.25,88.0,10,12.682692307692307,83.0,13,13.839285714285715,51.0,7,13.9,60.0,10,13.6875,56.0,9,13.816176470588236,59.0
26895,Mike Jones,USA Today,26,164,61.887,167,52.0,13,19.5,7.0,10,17.25,13.0,9,16.0,31.0,7,14.625,31.0,8,14.100000000000001,40.0,5,13.0,60.0,9,13.07142857142857,63.0,14,14.0625,56.0,10,13.722222222222221,51.0,7,13.225,37.0,11,13.556818181818182,31.0,10,13.958333333333332,30.0,10,14.23076923076923,17.0,11,15.035714285714285,7.0,10,15.175,5.0,12,15.0,5.0,11,15.161764705882353,4.0
265,Mina Kimes,ESPN,26,164,61.887,162,52.0,13,19.5,7.0,11,18.0,6.0,11,17.5,3.0,6,15.375,10.0,9,15.0,10.0,5,13.75,34.0,9,13.714285714285714,36.0,11,14.0625,56.0,8,13.36111111111111,64.0,4,12.225,75.0,12,12.5,69.0,11,13.208333333333332,63.0,8,13.038461538461538,65.0,12,14.017857142857142,40.0,10,14.166666666666668,42.0,11,14.21875,22.0,11,14.639705882352942,17.0
188,Newy Scruggs,DallasMorningNews,27,163,61.509,161,55.0,10,15.0,83.0,9,14.25,87.0,11,15.0,65.0,6,13.5,75.0,8,13.200000000000001,76.0,10,13.5,41.0,10,13.714285714285714,36.0,13,14.4375,35.0,9,14.277777777777779,26.0,5,13.55,20.0,10,13.46590909090909,40.0,10,14.0,27.0,7,13.788461538461538,33.0,12,14.142857142857142,34.0,11,14.325,32.0,10,13.96875,36.0,10,14.110294117647058,39.0
271,Geoff Schwartz,SB Nation,27,163,61.509,155,55.0,11,16.5,57.0,8,14.25,87.0,11,15.0,65.0,6,13.5,75.0,8,13.200000000000001,76.0,6,12.5,79.0,10,12.857142857142858,70.0,12,13.5,73.0,8,13.069444444444445,72.0,5,12.5,67.0,9,12.272727272727273,79.0,11,13.0,73.0,8,12.971153846153847,73.0,11,13.678571428571429,62.0,10,13.716666666666667,71.0,11,13.65625,59.0,10,13.933823529411764,53.0
